name,standard_name,parent_company,country_hq,industry,involvement_types,data_sources,confidence_score
Vigantolvit,,Procter and Gamble,,,,bdscoalition.ca,0
Viktor and Rolf,,OTB Group,,,,bdscoalition.ca,0
Viladrau,,Nestle,,,,bdscoalition.ca,0
Villar International Ltd.,Villar International Ltd,,Israel,Real Estate Services,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Vim Cleaner,,Unilever,,,,bdscoalition.ca,0
Vince Camuto,,Authentic Brands Group,,,,bdscoalition.ca,0
Vine Stone Ventures,,,,,,bdscoalition.ca,0
Vine Ventures,,,,,,bdscoalition.ca,0
Vintage Investment Partners,,,,,,bdscoalition.ca,0
Vio Milk Soda,,Coca-Cola,,,,bdscoalition.ca,0
Viola Ventures,,,,,,bdscoalition.ca,0
VIP Detergent,,Procter and Gamble,,,,bdscoalition.ca,0
Virtue VC,,,,,,bdscoalition.ca,0
Vishay Intertechnology,,,,,,bdscoalition.ca,0
Visine,,J&J (Kenvue),,,,bdscoalition.ca,0
Vision Streetwear,,Authentic Brands Group,,,,bdscoalition.ca,0
Viso Detergent,,Unilever,,,,bdscoalition.ca,0
Viss Cleaner,,Unilever,,,,bdscoalition.ca,0
VisVires New Protein,,,,,,bdscoalition.ca,0
Vita Vera Ventures,,,,,,bdscoalition.ca,0
Vitakeratin,,Unilever,,,,bdscoalition.ca,0
Vital Proteins,,Nestle,,,,bdscoalition.ca,0
Vitalinea,,Danone S.A.,,,,bdscoalition.ca,0
VITALIZE,,,,,,bdscoalition.ca,0
Vitamin Water,,Coca-Cola,,,,bdscoalition.ca,0
Vittel,,Nestle,,,,bdscoalition.ca,0
Viva Towels,,Kimberly-Clark,,,,bdscoalition.ca,0
Viva Water,,Coca-Cola,,,,bdscoalition.ca,0
Vixal,,Unilever,,,,bdscoalition.ca,0
Vizir Detergent,,Procter and Gamble,,,,bdscoalition.ca,0
"Voice Of Hope Ministeries, Inc.",,,,,,bdscoalition.ca,0
Volcan de mi Tierra,,LVMH,,,,bdscoalition.ca,0
Volcom,,Authentic Brands Group,,,,bdscoalition.ca,0
Volkswagen Group,Volkswagen AG,,Germany,Auto Manufacturers,"settlements, occupation, military_support","bdscoalition.ca, investigate.afsc.org",0.5
Voltaren,,Haleon,,,,bdscoalition.ca,0
Volvic,,Danone S.A.,,,,bdscoalition.ca,0
Volvo,Volvo AB,Volvo,Sweden,Truck Manufacturing,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Volvo Group (AB Volvo),,,,,,bdscoalition.ca,0
Voost,,Procter and Gamble,,,,bdscoalition.ca,0
Vwr International Co.,,,,,,bdscoalition.ca,0
Wagner Pizza,,Nestle,,,,bdscoalition.ca,0
Waldman Diamond Canada Ltd.,,,,,,bdscoalition.ca,0
Walgreens Pharmacy,,Walgreens Boots Alliance,,,,bdscoalition.ca,0
Walkabout Ventures,,,,,,bdscoalition.ca,0
Walkers,,,,,,bdscoalition.ca,0
Walkers Crisps,,PepsiCo,,,,bdscoalition.ca,0
Wall Street Empire Inc.,,,,,,bdscoalition.ca,0
Walls Ice Cream,,Unilever,,,,bdscoalition.ca,0
Walmart,Walmart Inc,,USA,Discount Stores,prison_industry,"bdscoalition.ca, investigate.afsc.org",0.5
Wanomi,,Procter and Gamble,,,,bdscoalition.ca,0
Warburg Pincus,,,,,,bdscoalition.ca,0
Warby Parker,,Jand Inc,,,,bdscoalition.ca,0
Water & Wine Assembly Of Christians Inc.,,,,,,bdscoalition.ca,0
Water L<SS,,Procter and Gamble,,,,bdscoalition.ca,0
Waveline VC,,,,,,bdscoalition.ca,0
Wayfair Llc,,,usa,,,bdscoalition.ca,0
Waymo,,Alphabet Inc.,,,,bdscoalition.ca,0
Waze,,Alphabet Inc.,,,,bdscoalition.ca,0
Wcpd Foundation,,,,,,bdscoalition.ca,0
Wealthing VC Fund,,,,,,bdscoalition.ca,0
Weekday,,H&M Group,,,,bdscoalition.ca,0
WeInvest,,,,,,bdscoalition.ca,0
Weis Ice Cream,,Unilever,,,,bdscoalition.ca,0
Welded Tube of Canada,,,,,,bdscoalition.ca,0
Weleda,,Weleda,,,,bdscoalition.ca,0
Wellness Growth Ventures,,,,,,bdscoalition.ca,0
Wells Fargo,,Wells Fargo,,,,bdscoalition.ca,0
Wescam Inc.,,,,,,bdscoalition.ca,0
West Coast Equity Partners,,,,,,bdscoalition.ca,0
West Coast Reduction Ltd.,,,,,,bdscoalition.ca,0
Westcourt Capital,,,,,,bdscoalition.ca,0
Westdale Properties,,,,,,bdscoalition.ca,0
Western University,,,,,,bdscoalition.ca,0
Westjet,,Onex Corporation,,,,bdscoalition.ca,0
Westminster Fellowship Society,,,,,,bdscoalition.ca,0
Westwold Christian Fellowship Society,,,,,,bdscoalition.ca,0
WeWork,,,,,,bdscoalition.ca,0
What If Ventures,,,,,,bdscoalition.ca,0
Whatsapp,,Meta Platforms Inc,,,,bdscoalition.ca,0
Wheat Thins,,Mondelez International,,,,bdscoalition.ca,0
Wheel Detergent,,Unilever,,,,bdscoalition.ca,0
Whiskas,,Mars,,,,bdscoalition.ca,0
Whisper Pads,,Procter and Gamble,,,,bdscoalition.ca,0
White Snow (Sheleg Lavan),,,,,,bdscoalition.ca,0
Whitecap Venture Partners,,,,,,bdscoalition.ca,0
Whitecastle Management,,,,,,bdscoalition.ca,0
Whole Earth Farms,,Nestle,,,,bdscoalition.ca,0
Wick,,Procter and Gamble,,,,bdscoalition.ca,0
Wilberforce Full Gospel Church,,,,,,bdscoalition.ca,0
Wildwood Chapel (Interdenominational),,,,,,bdscoalition.ca,0
Wilkins Water,,Coca-Cola,,,,bdscoalition.ca,0
Wilson,,Amer Sports,,,,bdscoalition.ca,0
Wilson's Bird Capital,,,,,,bdscoalition.ca,0
Winalot,,Nestle,,,,bdscoalition.ca,0
Windham Venture Partners,,,,,,bdscoalition.ca,0
Windsor Christian Fellowship,,,,,,bdscoalition.ca,0
Wing Venture Capital,,,,,,bdscoalition.ca,0
Winners Division Of Winners Merchants Int. Lp.,,,,,,bdscoalition.ca,0
Winnipeg Church Of God (7th Day) Inc.,,,,,,bdscoalition.ca,0
Winterfresh chewing gum,,Mars,,,,bdscoalition.ca,0
Wipol,,Unilever,,,,bdscoalition.ca,0
Wirtgen Group,,,,,,bdscoalition.ca,0
Wise Nadel Design,,,,,,bdscoalition.ca,0
Wix,,,,,,bdscoalition.ca,0
Wobenzym,,Nestle,,,,bdscoalition.ca,0
Wolf Lingerie,,NextStage,,,,bdscoalition.ca,0
Wolford,,Fosun International,,,,bdscoalition.ca,0
Women’s Inter-Church Council of Canada,,Canadian Council of Churches,,,,bdscoalition.ca,0
Wonderbra,,Hanes Brands Inc.,,,,bdscoalition.ca,0
Wonderful Halos,,The Wonderful Company,,,,bdscoalition.ca,0
Wonderful Innovation,,,,,,bdscoalition.ca,0
Wonderful Pistachios,,The Wonderful Company,,,,bdscoalition.ca,0
Wonderful Seedless Lemons,,The Wonderful Company,,,,bdscoalition.ca,0
Wondersoft,,Kimberly-Clark,,,,bdscoalition.ca,0
Woodinville,,LVMH,,,,bdscoalition.ca,0
Woodward Inc,Woodward Inc,,USA,Aerospace & Defense,"occupation, military_support","bdscoalition.ca, investigate.afsc.org",0.5
Woodys For Men,,American International Industries,,,,bdscoalition.ca,0
Woolite,,Reckitt Benckiser,,,,bdscoalition.ca,0
Word Of Faith International Christian Centre,,,,,,bdscoalition.ca,0
Work-Bench,,,,,,bdscoalition.ca,0
World Mission Ministries,,,,,,bdscoalition.ca,0
World Worship Revival Centre,,,,,,bdscoalition.ca,0
Worship Intercessory Ministries (Wim),,,,,,bdscoalition.ca,0
Worthington,,JCPenney,,,,bdscoalition.ca,0
Wpss.bio,,,,,,bdscoalition.ca,0
Wrench Capital,,,,,,bdscoalition.ca,0
Wrigleys Spearmint gum,,Mars,,,,bdscoalition.ca,0
WSP Parsons Brinckerhoff,,,,,,bdscoalition.ca,0
Wyndham Hotels and Resorts,,,usa,,,bdscoalition.ca,0
WypAll,,Kimberly-Clark,,,,bdscoalition.ca,0
XB Ventures,,,,,,bdscoalition.ca,0
Xcite Technologies Inc.,,,,,,bdscoalition.ca,0
Xedex,,Unilever,,,,bdscoalition.ca,0
Xplore Inc.,,,,,,bdscoalition.ca,0
XTEND,,,,,,bdscoalition.ca,0
XXX Mints,,Nestle,,,,bdscoalition.ca,0
Xyience Energy,,Keurig Dr Pepper,,,,bdscoalition.ca,0
Y. Tzarfati Car and Metal Services,,,,,,bdscoalition.ca,0
Y. Zamberg Metal Products,,,,,,bdscoalition.ca,0
Y.D. Barazani,,,,,,bdscoalition.ca,0
Ya'acobi Brothers Group,Ya'Acobi Brothers Group(YSB) Ltd,,Israel,Engineering & Construction,"settlements, occupation","bdscoalition.ca, investigate.afsc.org",0.5
Ya'Acobi Brothers Group (YSB) Ltd,,,,,,bdscoalition.ca,0
Yaaz Construction & Development,,,,,,bdscoalition.ca,0
Yachak,,PepsiCo,,,,bdscoalition.ca,0
Yahav Oranit,,,,,,bdscoalition.ca,0
Yamit Filtration and Water Treatment,,,,,,bdscoalition.ca,0
Yapita Crackers,,Nestle,,,,bdscoalition.ca,0
Yarden Brut Rose 2012 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Yarden Cabernet Sauvignon 2015 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Yarden Chardonnay 2017 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Yarden Chardonnay KP,,,,,,bdscoalition.ca,0
Yarden Mount Hermon Red by Golan Heights Winery,,,,,,bdscoalition.ca,0
Yarden Mount Hermon Red KP,,,,,,bdscoalition.ca,0
Yarden Mount Hermon Red KP by Golan Heights Winery,,,,,,bdscoalition.ca,0
Yarden Mount Hermon White by Golan Heights Winery,,,,,,bdscoalition.ca,0
Yarden Syrah 2015 by Golan Heights Winery,,,,,,bdscoalition.ca,0
Yasso,,Unilever,,,,bdscoalition.ca,0
Yatchack Energy Tea,,,,,,bdscoalition.ca,0
Yatir Quarry,,,,,,bdscoalition.ca,0
Yatz-Ar,,,,,,bdscoalition.ca,0
Yechezkel Morad,,,,,,bdscoalition.ca,0
Yedigun,,PepsiCo,,,,bdscoalition.ca,0
Yehuda Welded Mesh,,Yehuda Group,,,,bdscoalition.ca,0
Yenot Bitan,,Carrefour Israel,,,,bdscoalition.ca,0
Yes I Am,,Cacharel,,,,bdscoalition.ca,0
Yes To,,,,,,bdscoalition.ca,0
YL Ventures,,,,,,bdscoalition.ca,0
Yogen Fruz,,,,,,bdscoalition.ca,0
Yogurtys,,,,,,bdscoalition.ca,0
Yoli Soda,,Coca-Cola,,,,bdscoalition.ca,0
Yoohoo,,Keurig Dr Pepper,,,,bdscoalition.ca,0
York University,,,,,,bdscoalition.ca,0
Yorkie Chocolate,,Nestle,,,,bdscoalition.ca,0
Young's Produce,,,,,,bdscoalition.ca,0
Youth To The People,,L'Oreal,,,,bdscoalition.ca,0
Youthair,,American International Industries,,,,bdscoalition.ca,0
Youtube,,Alphabet Inc.,,,,bdscoalition.ca,0
YueSai,,L'Oreal,,,,bdscoalition.ca,0
YuGan Engineering,,,,,,bdscoalition.ca,0
Yum Brands,Yum Brands Inc,Yum! Brands,USA,Restaurants,prison_industry,"bdscoalition.ca, investigate.afsc.org",0.5
Yumos,,Unilever,,,,bdscoalition.ca,0
yVentues,,,,,,bdscoalition.ca,0
Yves Saint Laurent,,Kering,,,,bdscoalition.ca,0
Z.M.H. Hammerman,,,,,,bdscoalition.ca,0.25
Zabar Solar,,,,,,bdscoalition.ca,0
Zadig and Voltaire,,Thierry Gillier,,,,bdscoalition.ca,0
Zag Capital,,,,,,bdscoalition.ca,0
Zakai Agriculture Know-how and inputs Ltd.,,,,,,bdscoalition.ca,0
Zalman Barashi,,,,,,bdscoalition.ca,0
Zara,,Inditex,,,,bdscoalition.ca,0
Zeal Capital Partners,,,,,,bdscoalition.ca,0
Zeal Optics,,Kering,,,,bdscoalition.ca,0
Zeev Ventures,,,,,,bdscoalition.ca,0
Zegna,,Estee Lauder,,,,bdscoalition.ca,0
Zehrs,,,,,,bdscoalition.ca,0
Zelkova Ventures,,,,,,bdscoalition.ca,0
Zendium,,Unilever,,,,bdscoalition.ca,0
Zenith Watches,,LVMH,,,,bdscoalition.ca,0
Zephyrhills Water,,Blue Triton,,,,bdscoalition.ca,0
Zero,,,,,,bdscoalition.ca,0
Zesta Crackers,,Kellanova,,,,bdscoalition.ca,0
Zevo,,Procter and Gamble,,,,bdscoalition.ca,0
ZF Development and Construction,,,,,,bdscoalition.ca,0
Zhonghua,,Unilever,,,,bdscoalition.ca,0
Zim,,,,,,bdscoalition.ca,0
ZINTINUS,,,,,,bdscoalition.ca,0
Zion Christian Fellowship,,,,,,bdscoalition.ca,0
Zion's Reign Apostolic Centre,,,,,,bdscoalition.ca,0
Zoegas,,Nestle,,,,bdscoalition.ca,0
Zoko Enterprises,,,,,,bdscoalition.ca,0
ZORA Ventures,,,,,,bdscoalition.ca,0
Zorganika,,,,,,bdscoalition.ca,0
Zotos Professional,,Henkel,,,,bdscoalition.ca,0
Zriha Hlavin Industries Ltd.,,,,,,bdscoalition.ca,0
Zve_evo,,Nestle,,,,bdscoalition.ca,0
Zwart Systems,,,,,,bdscoalition.ca,0
Zwitsal,,Unilever,,,,bdscoalition.ca,0
Zyrtec,,J&J (Kenvue),,,,bdscoalition.ca,0
ZzzQuil,,Procter and Gamble,,,,bdscoalition.ca,0
Église De Dieu Du Nouveau Testament / New Testament Church Of God,,,,,,bdscoalition.ca,0
Église Missionnaire Chrétienne D'ottawa (Emco) / Missionary Cristian Church Of Ottawa (Mcco),,,,,,bdscoalition.ca,0
3M,3M Co,,USA,Diversified Industrials,"prison_industry, military_support",investigate.afsc.org,0
A. P. Moller Maersk,A. P. Moller Maersk A/S,,Denmark,Marine Shipping,"occupation, settlements, military_support",investigate.afsc.org,0
Acadia Healthcare Co,Acadia Healthcare Co Inc,,USA,Medical Care,prison_industry,investigate.afsc.org,0
Air Transport Services Gr,Air Transport Services Group Inc,,USA,Integrated Freight & Logistics,"prison_industry, border_security",investigate.afsc.org,0
Airbus,Airbus SE,,Netherlands,Aerospace & Defense,"border_security, military_support",investigate.afsc.org,0
Allison Transmission,Allison Transmission Holdings Inc,,USA,Auto Parts,"occupation, military_support",investigate.afsc.org,0
Alony-Hetz Props & Inv,Alony-Hetz Properties & Investments Ltd,,Israel,Real Estate Services,occupation,investigate.afsc.org,0
Alphabet,Alphabet Inc,,USA,Internet Content & Information,"prison_industry, occupation, border_security",investigate.afsc.org,0
Amanet Management,Amanet Management & Systems Ltd,,Israel,Conglomerates,"occupation, military_support",investigate.afsc.org,0
Amazon.com,Amazon.com Inc,,USA,Specialty Retail,"prison_industry, occupation, border_security, military_support",investigate.afsc.org,0
Amir Marketing & Inv,Amir Marketing & Investments In Agriculture Ltd,,Israel,Agricultural Inputs,"occupation, settlements",investigate.afsc.org,0
Apollo Global Management,Apollo Global Management Inc,,USA,,"occupation, military_support",investigate.afsc.org,0
Aramark,Aramark,,USA,Restaurants,"prison_industry, border_security",investigate.afsc.org,0
Archer-Daniels Midland,Archer-Daniels Midland Co,,USA,Farm Products,prison_industry,investigate.afsc.org,0
Ashot- Ashkelon Indus,Ashot- Ashkelon Industries Ltd,,Israel,Aerospace & Defense,"occupation, military_support",investigate.afsc.org,0
AT&T,AT&T Inc,,USA,Telecom Services,border_security,investigate.afsc.org,0
Aware,Aware Inc,,USA,Software-Application,border_security,investigate.afsc.org,0
Bank Hapoalim,Bank Hapoalim BM,,Israel,Banks - Regional - Asia,"occupation, settlements",investigate.afsc.org,0
Bank Leumi Le-Israel,Bank Leumi Le-Israel BM,,Israel,Banks - Regional - Asia,"occupation, settlements",investigate.afsc.org,0
Benchmark Electronics,Benchmark Electronics Inc,,USA,Electronic Components,border_security,investigate.afsc.org,0
Berkshire Hathaway,Berkshire Hathaway Inc,,USA,Insurance-Diversified,prison_industry,investigate.afsc.org,0
Bezeq Israeli Telecom,Bezeq The Israeli Telecommunication Corp Ltd,,Israel,Telecom Services,"occupation, settlements, military_support",investigate.afsc.org,0
Booking Holdings,Booking Holdings Inc,,USA,Leisure,occupation,investigate.afsc.org,0
Booz Allen Hamilton,Booz Allen Hamilton Holding Corp,,USA,Consulting Services,border_security,investigate.afsc.org,0
BRP,BRP Inc,,Canada,Recreational Vehicles,"occupation, military_support",investigate.afsc.org,0
CACI International,CACI International Inc,,USA,Information Technology Services,border_security,investigate.afsc.org,0
Cadre Hldgs,Cadre Holdings Inc,,USA,Aerospace & Defense,"prison_industry, occupation, border_security, military_support",investigate.afsc.org,0
CAF,Construcciones y Auxiliar de Ferrocarriles SA,,Spain,Diversified Industrials,"occupation, settlements",investigate.afsc.org,0
Cal-Maine Foods,Cal-Maine Foods Inc,,USA,Farm Products,prison_industry,investigate.afsc.org,0
Capgemini,Capgemini SE,,France,Information Technology Services,"prison_industry, border_security",investigate.afsc.org,0
Cardinal Health,Cardinal Health Inc,,USA,Medical Distribution,prison_industry,investigate.afsc.org,0
Carlyle Group,The Carlyle Group Inc,,USA,Software-Application,border_security,investigate.afsc.org,0
Cemtrex,Cemtrex Inc,,USA,Software-Infrastructure,"prison_industry, border_security",investigate.afsc.org,0
Chocoladefabriken,Chocoladefabriken Lindt & Spruengli AG,,Switzerland,Confectioners,prison_industry,investigate.afsc.org,0
Citizens Financial Group,Citizens Financial Group Inc,,USA,Banks-Regional,"prison_industry, border_security",investigate.afsc.org,0
Clal Insurance,Clal Insurance Enterprises Holdings Ltd,,Israel,Insurance-Diversified,"occupation, settlements",investigate.afsc.org,0
Coca-Cola,Coca-Cola Co,,USA,Beverages-Non-Alcoholic,"occupation, settlements",investigate.afsc.org,0
Colt CZ Group,Colt CZ Group SE,,Czech Republic,Aerospace & Defense,"prison_industry, occupation, border_security, military_support",investigate.afsc.org,0
CoreCivic,CoreCivic Inc,,USA,REIT - Diversified,"prison_industry, border_security",investigate.afsc.org,0
Costco Wholesale,Costco Wholesale Corp,,USA,Discount Stores,prison_industry,investigate.afsc.org,0
Delek Group,Delek Group Ltd,,Israel,Insurance - Diversified,occupation,investigate.afsc.org,0
Doosan Bobcat,Doosan Bobcat Inc,,South Korea,Farm & Construction Equipment,"occupation, military_support",investigate.afsc.org,0
Doosan Enerbility,Doosan Enerbility Co Ltd,,South Korea,Specialty Industrial Machinery,"occupation, military_support",investigate.afsc.org,0
Dor Alon Energy,Dor Alon Energy In Israel,,Israel,Oil & Gas Refining & Marketing,"occupation, settlements",investigate.afsc.org,0
DUKE Robotics,DUKE Robotics Corp,,Israel,Aerospace & Defense,"occupation, military_support",investigate.afsc.org,0
Edreams Odigeo,Edreams Odigeo SA,,Spain,Travel Services,"occupation, settlements",investigate.afsc.org,0
Elevance Health,Elevance Health Inc,,USA,Healthcare Plans,prison_industry,investigate.afsc.org,0
Energix-Renewable,Energix-Renewable Energies Ltd,,Israel,Utilities - Regulated Electric,"occupation, settlements",investigate.afsc.org,0
Equifax,Equifax Inc,,USA,Consulting Services,border_security,investigate.afsc.org,0
Fairfax Finl Hldgs,Fairfax Financial Holdings Ltd,,Canada,Insurance - Property & Casualty,prison_industry,investigate.afsc.org,0
First Horizon,First Horizon Corp,,USA,Banks-Regional,"prison_industry, border_security",investigate.afsc.org,0
First Intl Bank of Israel,First International Bank of Israel Ltd,,Israel,Banks-Regional,"occupation, settlements",investigate.afsc.org,0
Formula Sys (1985),Formula Systems (1985) Ltd,,Israel,Information Technology Services,"occupation, settlements, military_support",investigate.afsc.org,0
GE Aero,GE Aerospace,,USA,Diversified Industrials,"occupation, military_support",investigate.afsc.org,0
GEO Group,The GEO Group Inc,,USA,REIT - Healthcare Facilities,"prison_industry, border_security",investigate.afsc.org,0
Granite Construction,Granite Construction Inc,,USA,Engineering & Construction,border_security,investigate.afsc.org,0
Hangzhou Hik-Vision,Hangzhou Hik-Vision Digital Technology Co Ltd,,China,Computer Hardware,occupation,investigate.afsc.org,0
Harel Insurance Inv,Harel Insurance Investments & Financial Services Ltd,,Israel,Insurance-Diversified,"occupation, settlements",investigate.afsc.org,0
HD Hyundai Heavy,HD Hyundai Heavy Industries,,South Korea,Aerospace & Defense,"occupation, settlements",investigate.afsc.org,0
HD Korea Shipbuilding,HD Korea Shipbuilding & Offshore Engineering,,South Korea,Specialty Industrial Machinery,"occupation, settlements",investigate.afsc.org,0
Hewlett Packard,Hewlett Packard Enterprise Co,,USA,Communication Equipment,occupation,investigate.afsc.org,0
Hitachi Construction,Hitachi Construction Machinery Co Ltd,,Japan,Farm & Construction Equipment,occupation,investigate.afsc.org,0
Honda Motor Co,Honda Motor Co Ltd,,Japan,Auto Manufacturers,border_security,investigate.afsc.org,0
Honeywell Intl,Honeywell International Inc,,USA,Conglomerates,"occupation, military_support",investigate.afsc.org,0
HSBC Holdings,HSBC Holdings PLC,,UK,Banks-Diversified,"prison_industry, border_security",investigate.afsc.org,0
Hyundai Doosan Infracore,Hyundai Doosan Infracore Co Ltd,,South Korea,Farm & Construction Equipment,"occupation, settlements",investigate.afsc.org,0
Internet Gold-Golden,Internet Gold-Golden Lines Ltd,,Israel,Telecom Services,"occupation, settlements, military_support",investigate.afsc.org,0
JA Solar Technology Co,JA Solar Technology Co Ltd,,China,Solar,"occupation, settlements",investigate.afsc.org,0
Kardan,Kardan NV,,Netherlands,Real Estate - General,"occupation, settlements",investigate.afsc.org,0
KBR,KBR Inc,,USA,Engineering & Construction,border_security,investigate.afsc.org,0
Kongsberg Gruppen,Kongsberg Gruppen ASA,,Norway,,"occupation, military_support",investigate.afsc.org,0
Kroger,The Kroger Co,,USA,Grocery Stores,prison_industry,investigate.afsc.org,0
Leidos Holdings,Leidos Holdings Inc,,USA,Information Technology Services,"border_security, military_support",investigate.afsc.org,0
Leonardo,Leonardo SpA,,Italy,Aerospace & Defense,"occupation, military_support",investigate.afsc.org,0
Leonardo DRS,Leonardo DRS Inc,,USA,Aerospace & Defense,"occupation, military_support",investigate.afsc.org,0
Liberty TripAdvisor Hldgs,Liberty TripAdvisor Holdings Inc,,USA,Internet Content & Information,"occupation, settlements",investigate.afsc.org,0
Lockheed Martin,Lockheed Martin Corp,,USA,Aerospace & Defense,"occupation, border_security, military_support",investigate.afsc.org,0
Manitou BF,Manitou BF SA,,France,Diversified Industrials,occupation,investigate.afsc.org,0
Menora Mivtachim Holdings,Menora Mivtachim Holdings Ltd,,Israel,Insurance-Diversified,"occupation, settlements",investigate.afsc.org,0
Mercedes-Benz Group,Mercedes-Benz Group AG,,Germany,,"occupation, military_support",investigate.afsc.org,0
Micro Systemation,Micro Systemation AB,,Sweden,Software-Application,"prison_industry, border_security",investigate.afsc.org,0
Migdal Insurance & Finl,Migdal Insurance & Financial Holdings Ltd,,Israel,Insurance-Life,"occupation, settlements",investigate.afsc.org,0
MITIE Gr,MITIE Group PLC,,UK,Business Services,prison_industry,investigate.afsc.org,0
Mitsubishi,Mitsubishi Corp,,Japan,Conglomerates,occupation,investigate.afsc.org,0
ModivCare,ModivCare Inc,,USA,Medical Care Facilities,prison_industry,investigate.afsc.org,0
Mordechai Aviv Taasiot,Mordechai Aviv Taasiot Beniyah (1973) Ltd,,Israel,Engineering & Construction,"occupation, settlements",investigate.afsc.org,0
Motorola Solns,Motorola Solutions Inc,,USA,Communication Equipment,"prison_industry, occupation, border_security, settlements, military_support",investigate.afsc.org,0
Natuzzi,Natuzzi SPA,,Italy,"Furnishings, Fixtures & Appliances","occupation, settlements",investigate.afsc.org,0
NEC,NEC Corp,,Japan,Information Technology Services,border_security,investigate.afsc.org,0
Orbia Advance Corp SAB,Orbia Advance Corp SAB de CV,,Mexico,Chemicals,"occupation, settlements",investigate.afsc.org,0
